ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
hom_2085,7,2,1,"['windows', 'transparent']",transparent motivations means you can see though someones motivations and transparent means you can see through it like a window,0,1,"He was trying to sell me new windows , but his motivations were transparent ."
hom_2085,8,1,1,"['trying', 'sell me windows', 'motivations were transparent']",This joke would be funnier if we got a clue as to what those motivations might be,0,1,"He was trying to sell me new windows , but his motivations were transparent ."
hom_2085,9,1,1,"['windows', 'transparent']","This is a pun on how windows are transparent, or see-through.",0,1,"He was trying to sell me new windows , but his motivations were transparent ."
hom_2029,4,1,1,"['farmer', 'cow']",To milk something is to take advantage of it. Cows also literally are milked.,0,1,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
hom_2029,6,3,1,"['farmer', 'attacked', 'by', 'cow', 'milked it for all it was worth']",The joke is a play on words.  Dairy cows on a farm are milked by farmers squeezing their udders into a bucket.  The phrase 'milked it for all it was worth' can typically be used to mean that someone who was injured or has some valid court charge against someone else abusing the power to get as much profit out of the court case as possible.,0,1,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
hom_2029,10,1,1,"['cow', 'milked']","Milked is being used to mean both the act of drawing out milk from a a cow, and to garner as much sympathy as possible.",0,1,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
hom_2029,1,2,1,"['farmer', 'attacked', 'cow', 'milked it']","This is a play on words. To ""milk"" something means to take advantage of an idea or situation but ""milking"" also means to draw milk from a cow or animal.",0,1,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
hom_2029,0,3,1,"['farmer', 'cow', 'milked']",milk is from cows but in thios case means try to get for all of its worth ,0,1,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
hom_1074,4,1,1,['fisherman'],To be hooked on something is to be addicted to it. Fisherman use literal hooks to catch fish,0,1,Did you hear about the compulsive fisherman ? He was really hooked on it .
hom_1074,6,2,1,"['compulsive', 'fisherman', 'hooked on it']",The joke is a pun. 'Hooked on it' can be typically used to mean 'has a habit for' or 'is addicted to it'.  'Hooks' also generally refers to the sharp metal part on the end of a fishing line to catch fish.,0,1,Did you hear about the compulsive fisherman ? He was really hooked on it .
hom_1074,10,2,1,"['compulsive fisherman', 'hooked']","Hooked is used to mean both act of catching a fish and compulsive behavior, which the fisherman is displaying. ",0,1,Did you hear about the compulsive fisherman ? He was really hooked on it .
hom_1074,1,2,1,"['compulsive fisherman', 'hooked']","This is a play on words. The word ""hooked"" means addicted to something but a ""hook"" is a piece of metal used in fishing for catching fish.",0,1,Did you hear about the compulsive fisherman ? He was really hooked on it .
hom_1074,0,3,1,"['fisherman', 'hooked']",fisherman use hooks to catch fishes ,0,1,Did you hear about the compulsive fisherman ? He was really hooked on it .
hom_911,4,1,1,['farmer'],"To garnish wages means to take from wages. The use of the word ""garnish"" is a play on the word, since parsley is a garnish (decorative leaf on food)",0,1,"The parsley farmer couldn't pay his child support , so the courts garnished his wages ."
hom_911,6,2,1,"['parsley', 'farmer', 'child support', 'courts', 'garnished', 'wages']","The joke is a pun. A garnishment is an order directing a third party to seize assets, usually wages from employment or money in a bank account, to settle an unpaid debt.  Also, parsley is an herb that is used to 'garnish' some meals by being sprinkled as a topping to a dish.",0,1,"The parsley farmer couldn't pay his child support , so the courts garnished his wages ."
hom_911,10,1,1,"['parley farmer', ""couldn't pay"", 'garnished his wages']","Garnish is being used both as seizure of assetts, in this case wages, and as decorative food, which parsley is. They garnished the garnisher.",0,1,"The parsley farmer couldn't pay his child support , so the courts garnished his wages ."
hom_911,1,3,1,"['parsley farmer', 'child support', 'garnished', 'wages']","This is a play on words. A wage ""garnishment"" refers to an order, often regarding child support, that requires one's employer to withhold part of their wages but a ""garnish"" is a substance like parsley used to decorate a food dish.",0,1,"The parsley farmer couldn't pay his child support , so the courts garnished his wages ."
hom_911,0,3,1,"['parsley', 'garnished']",parsley is used as a garnishing on food,0,1,"The parsley farmer couldn't pay his child support , so the courts garnished his wages ."
het_342,4,1,1,"['carpenter', 'varnish']","The phrase is ""vanish without a trace,"" the the pun uses ""varnish,"" a type of furniture polish, instead",0,1,A good carpenter will do his work and then varnish without a trace .
het_342,6,2,1,"['good', 'carpenter', 'work', 'varnish', 'without a trace']","The joke is play on words. 'Varnish' sounds very similar to 'vanish'. A varnish is resin dissolved in a liquid for applying on wood, metal, or other materials to form a hard, clear, shiny surface when dry. To 'vanish' is to disappear.",0,1,A good carpenter will do his work and then varnish without a trace .
het_342,10,1,1,"['carpenter', 'varnish']","Varnish is a liquid that becomes a hard, transparent finish when dried often applied to wooden furniture after construction by a carpenter. Varnish also sounds like vanish, which is to disappear out of sight, and plays on the phrase vanish without a trace.",0,1,A good carpenter will do his work and then varnish without a trace .
het_342,1,2,1,"['carpenter', 'varnish without a trace']","This is a play on words. The word ""varnish"" means to apply coating to carpentry as a wood finish but ""varnish"" sounds like ""vanish"" meaning to dissappear.",0,1,A good carpenter will do his work and then varnish without a trace .
het_342,0,3,1,"['carpenter', 'varnish']",varnish sounds like vanish ,0,1,A good carpenter will do his work and then varnish without a trace .
hom_1792,4,1,1,"['general', 'bowling']","A pre-emptive strike means to hit the other team first. A strike in bowling, however, is to hit all 10 pins in one go",0,1,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .
hom_1792,6,3,1,"['general', 'started', 'bowling', 'before', 'name', 'on', 'score sheet', 'launched', 'pre - emptive strike']","The joke is a pun.  A general commanding an army might launch a pre-emptive strike, meaning a surprise attack before the other side strikes.  'Strike' can also mean knowcking over all the pins in one roll in bowling.  Getting a strike in bowling before the names are even on the sheet could be called a 'pre-emptive strike'.",0,1,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .
hom_1792,10,2,1,"['general', 'bowling', 'pre-emptive strike']","A pre-emptive strike is a military tactic to attack an enemy before they are prepared, which a general might choose to order. A strike is also a score in bowling after knocking down all ten pins. The general did a pre-emptive strike in order to get a strike.",0,1,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .
hom_1792,1,3,1,"['general', 'bowling', 'before', 'pre - emptive strike']","This is a play on words. The term ""pre-emptive strike"" means to attack an enemy in response to a threat of attack but a ""strike"" is also a bowling term for when all pins are knocked down on the first ball roll.",0,1,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .
hom_1792,0,3,1,"['bowling', 'score', 'strike']",strikes is a bowling term when you hit all the pins down ,0,1,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .
hom_948,4,1,1,['dean'],College chancellors are known as deans,0,1,My name is Dean A college chancellor
hom_948,6,2,1,"['name', 'Dean', 'college chancellor']",The joke is a pun. 'Dean' is the name of the position of the head of a college or university faculty or department. 'Dean' is also a common name.,0,1,My name is Dean A college chancellor
hom_948,10,2,1,"['dean', 'college chancellor']","Dean is a common name, and the name one of the administrative positions at a college, which chancellor also is. Dean's a dean.",0,1,My name is Dean A college chancellor
hom_948,1,1,1,"['name', 'Dean', 'college chancellor']","This is a play on words. The word ""Dean"" is a common first name but a ""dean"" is also the head of a college or university.",0,1,My name is Dean A college chancellor
hom_948,0,2,1,"['dean', 'college', 'chancellor']",a person who runs a college is called a dean ,0,1,My name is Dean A college chancellor
het_1129,4,1,1,"['poet', 'stanza']",Stanza is a type of poem,0,1,A six foot poet stanza very tall .
het_1129,6,3,1,"['six foot', 'poet', 'stanza very tall']","The joke is a play on words.  A stanza in poetry is a group of lines forming the basic recurring metrical unit in a poem; a verse.  'Stanza' sounds similar to 'stands', and the poet is tall, so the phrase would have been 'stands very tall'.",0,1,A six foot poet stanza very tall .
het_1129,10,1,1,"['six foot', 'poet', 'stanza', 'tall']","Stanza is a part of a poem, that a poet would make, sounds like stands, which is to maintain an upright position, which, at six feet, would be tall. ",0,1,A six foot poet stanza very tall .
het_1129,1,2,1,"['poet', 'stanza', 'tall']","This is a play on words. The word ""stands"" means to maintain an upright position supported by one's feet. However, ""stands"" sounds like ""stanza"" which is a group of lines within a poem.",0,1,A six foot poet stanza very tall .
het_1129,0,2,1,"['poet', 'stanza']","In poetry, a stanza is a group of lines within a poem, usually set off from others by a blank line or indentation. ",0,1,A six foot poet stanza very tall .
hom_1880,4,1,1,['donut'],Donuts have a giant hole in them. To be full of holes is to have missing information.,0,1,The case against a donut thief was full of holes .
hom_1880,6,2,1,"['case', 'donut', 'thief', 'full of holes']",The joke is a pun. Donuts have holes in the center of them.  To say a court case is 'full of holes' means that there is missing evidence or reasoning to come to a conclusion that is trying to be argued in court.,0,1,The case against a donut thief was full of holes .
hom_1880,10,1,1,"['donut thief', 'full of holes']","A criminal investigation, or case, that does not have enough evidence for a conviction, is said to be full of holes. A donut is a circular pastry with a hole in the middle forming a ring shape.",0,1,The case against a donut thief was full of holes .
hom_1880,1,3,1,"['case', 'donut thief', 'full of holes']","This is a play on word. A ""hole"" in a case is a gap or inconsistency in a storyline. However, a ""hole"" is also a hollow place in a solid object, like the holes that donuts have.",0,1,The case against a donut thief was full of holes .
hom_1880,0,4,1,"['donuts', 'holes']",donuts usually has holes in them ,0,1,The case against a donut thief was full of holes .
het_1768,6,3,1,"['Herb', 'gardeners', 'work', 'thyme and a half']","The joke is a pun. A gardener growing herbs may grow the herb, 'thyme'.  The phrase 'time and a half' means receiving fifty percent extra pay for working, typically on holidays.  Thyme and time sound identical.",0,1,Herb gardeners who work extra get thyme and a half .
het_1768,2,2,1,"['Herb gardeners', 'work extra', 'thyme and a half']","Thyme is an herb, and sounds like the word time. Time and a half is essentially over time in labor, meaning you get paid for your hourly rate plus half of that hourly rate for every extra hour you work. ",0,1,Herb gardeners who work extra get thyme and a half .
het_1768,7,2,1,"['Herb', 'thyme']",thyme sounds like time,0,1,Herb gardeners who work extra get thyme and a half .
het_1768,8,2,1,"['Herb gardeners', 'work extra', 'thyme and a half']","Thyme is a type of herb, and 'thyme and a half' is a play on 'time and a half' - a reference to how employees who work overtime get 1.5 times the amount their normal pay.",0,1,Herb gardeners who work extra get thyme and a half .
het_1768,9,2,1,"['Herb gardeners', 'work extra', 'thyme and a half']","This is a pun on the concept of getting paid extra when working overtime, and how thyme is a type of herb.",0,1,Herb gardeners who work extra get thyme and a half .
het_1073,6,3,1,"['Oktoberfest', 'sauerbrauten', 'good', 'had been expecting the wurst']","The joke is a pun. Sauerbrauten is a heavily marinated meat dish from Germany.  'Wurst' is a German sausage, and the word sounds identical to the English word 'worst', meaning the least in value or quality.",0,1,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst ."
het_1073,2,2,1,"['Oktoberfest', 'sauerbrauten', 'expecting the wurst']","Wurst is a type of german sausage, often found at Oktoberfest celebrations. Sauerbrauten is also a type of sausage found at these festivals.",0,1,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst ."
het_1073,7,2,1,"['Oktoberfest', 'wurst']",wurst sounds like worst ,0,1,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst ."
het_1073,8,1,1,"['sauerbrauten', 'the wurst']",Another cheap pun about wurst sausage being used as a play on 'the worst'.,0,1,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst ."
het_1073,9,2,1,"['Oktoberfest', 'sauerbrauten', 'good', 'wurst']",This is a pun on how wurst is a type of german food and wurst sounds like worst.,0,1,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst ."
het_665,6,2,1,"['horror movie', 'private screaming']","The joke is a play on words.  A 'private screening' would be a private showing of a film.  In a horror film, one might scream out of fear, so the phrase was changed to 'private screaming'.",0,1,I like the latest horror movie so much that I've arranged a private screaming .
het_665,2,1,1,"['horro movie', 'arranged', 'private screaming']","Screaming sounds like screaning, and a private screaning is a private showing of a movie. Horro films often have lots of screaming in them.",0,1,I like the latest horror movie so much that I've arranged a private screaming .
het_665,7,2,1,"['horror movie', 'screaming']",screaming sounds like screening ,0,1,I like the latest horror movie so much that I've arranged a private screaming .
het_665,8,3,1,"['latest horror movie', 'private screaming']","A 'private screaming' implies that the speaker will be watching horror movies alone, as well as being a pun on 'private screening': on eiwth a limited audience.",0,1,I like the latest horror movie so much that I've arranged a private screaming .
het_665,9,2,1,"['horror movie', 'screaming']",This is a pun on how screaming sounds like screening and horror films make you scream. ,0,1,I like the latest horror movie so much that I've arranged a private screaming .
hom_345,6,2,1,"['Two blackberries', 'both', 'in a jam']",The joke is a pun. Being 'in a jam' means being in a stressful or difficult predicament.  Blackberries can be smashed and made into a jelly or 'jam'.,0,1,Two blackberries met . They were both in a jam .
hom_345,2,1,1,"['two blackberries', 'in a jam']","Being in a jam means to be in a difficult situation. Jam is also a type of preserved fruit spread, typically made with blackberries as a type of jam.",0,1,Two blackberries met . They were both in a jam .
hom_345,7,2,1,"['blackberries', 'jam']",jam can mean a problem and it's also the name of a confection ,0,1,Two blackberries met . They were both in a jam .
hom_345,8,1,1,"['Two blackberries', 'in a jam']",They could've both been in trouble about something or literally inside jam.,0,1,Two blackberries met . They were both in a jam .
hom_345,9,1,1,"['blackberries', 'jam']",This is a pun on how blackberries are made into jam.,0,1,Two blackberries met . They were both in a jam .
het_272,6,1,1,"['name', 'Clarence', 'specialize', 'end - of - season inventory closeout sales']","The joke is a pun. The name Clarence sounds like 'clearance', and a 'clearance sale' is and end - of - season inventory closeout sale.",0,1,"My name is Clarence , I specialize in end - of - season inventory closeout sales ."
het_272,2,1,1,"['Clarence', 'end - of - season', 'sales']","Clarence sounds like clearance, which usually refers to a type of end-of-season sale in retail to get rid of last seasons items. ",0,1,"My name is Clarence , I specialize in end - of - season inventory closeout sales ."
het_272,7,2,1,"['Clarence', 'sales']",clarenece sounds like clearence ,0,1,"My name is Clarence , I specialize in end - of - season inventory closeout sales ."
het_272,8,1,1,"['Clarence', 'inventory closeout sales']",Clarence is a name and a pun on 'clearance': inventory closeout sales.,0,1,"My name is Clarence , I specialize in end - of - season inventory closeout sales ."
het_272,1,1,1,"['name', 'Clarence', 'closeout sales']","This is a play on words. The word ""Clarence"" is a common first name but sounds like ""clearance"" meaning a sale that occurs when businesses are trying to get rid of their inventory.",0,1,"My name is Clarence , I specialize in end - of - season inventory closeout sales ."
hom_2126,6,2,1,['The weigh - in at the Sumo wrestling tournament was a large scale effort.'],"The joke is a pun. At a weigh-in before a wrestling, boxing, or sumo match, a scale is used to measure the weights of the entrants.  The phrase 'large-scale effort' means a 'very big effort.'",0,1,The weigh - in at the Sumo wrestling tournament was a large scale effort .
hom_2126,2,2,1,"['Sumo wrestling tournament', 'large scale event']","Sumo wrestler's are known for their large size and weight. A large scale event is a large event that has much viewership or involvement, and a scale is used to weight things.",0,1,The weigh - in at the Sumo wrestling tournament was a large scale effort .
hom_2126,7,2,1,"['Sumo', 'large scale']",The implication being that they would need a large scale to weight the sumo wrestlers ,0,1,The weigh - in at the Sumo wrestling tournament was a large scale effort .
hom_2126,8,2,1,"['weigh-in', 'Sumo', 'large-scale effort']","The weigh-in took a lot of people to accomplish, and it was a large-scale effort because the sumo wrestlers were heavy.",0,1,The weigh - in at the Sumo wrestling tournament was a large scale effort .
hom_2126,1,2,1,"['weigh - in', 'Sumo wrestling', 'large scale effort']","This is a play on words. The phrase ""large scale"" means extensive but a ""scale"" is also a device used for measuring weight. Here a ""large scale effort"" means a scale capable of measuring large or heavy objects like sumo wrestlers. ",0,1,The weigh - in at the Sumo wrestling tournament was a large scale effort .
hom_2185,6,2,1,"['selling', 'palm trees', 'shady deal']","The joke is a pun. Palm trees grow in warm sunny areas, and would provide shade from the sun.  Saying a deal is 'shady' means it seems suspicious and untrustworthy.",0,1,"He was selling palm trees , but people thought it was a shady deal ."
hom_2185,2,2,1,"['selling palm trees', 'shady deal']",Palm trees have large leaves that can provide shade. A shady deal is a deal that one might be skeptical of.,0,1,"He was selling palm trees , but people thought it was a shady deal ."
hom_2185,7,2,1,"['palm trees', 'shady']",shady can mean sketchy and it can mean casting shade from the sun ,0,1,"He was selling palm trees , but people thought it was a shady deal ."
hom_2185,8,1,1,"['selling palm trees', 'shady deal']",Get it? 'Cause the deal was suspicious and palms provide shade and..oh never mind.,0,1,"He was selling palm trees , but people thought it was a shady deal ."
hom_2185,1,3,1,"['selling palm trees', 'shady deal']","This is a play on words. The word ""shady"" means dubious, suspicious or unlawful but ""shady"" also means providing shade from sunlight, as palm trees do",0,1,"He was selling palm trees , but people thought it was a shady deal ."
het_891,6,3,1,"[""Dr . Jekyll' s"", 'formula', 'world - class sprinter', ""you can run but you can' t always Hyde""]",The joke is a play on words.  The phrase 'you can run but you can't hide' is commonly said in media by villain characters or by the killer or monster in horror films.  Dr. Jeckyll is a character from fiction who takes a formula that transforms him into Mr. Hyde.  The name 'Hyde' sounds the same as the word 'hide'.,0,1,"Dr . Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can't always Hyde ."
het_891,2,2,1,"[""Dr Jekyll's"", 'second formula', 'world - class sprinter', 'you can run', ""can't always hyde""]","Dr. Jekyll is a classic story about a scientist who develops a potion that turns him into a horrifying killer named Dr. Hyde. The pun is about him alternatively becoming a sprinter, and then using the phrase you can run but you can't hyde.",0,1,"Dr . Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can't always Hyde ."
het_891,7,1,1,"['Dr . Jekyll', 'Hyde']",hyde sounds like hide ,0,1,"Dr . Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can't always Hyde ."
het_891,8,3,1,"['Dr. Jekyll', 'world-class sprinter', ""you can run but you can't Hyde""]","Jekyll's alter-ego was named Mr. Hyde, which is used here as both a literary allusion and a pun on 'hide'.",0,1,"Dr . Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can't always Hyde ."
het_891,1,3,1,"[""Dr . Jekyll' s"", 'sprinter', 'run', ""can't"", 'Hyde']","This is a play on words. The word ""Hyde"" is the name of the famous character in Dr. Jekyll and Mr. Hyde but ""hide"" also means to conceal oneself from sight. As a sprinter, Jekyll can run fast but he can't hide and he can't be Mr. Hyde.",0,1,"Dr . Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can't always Hyde ."
het_1625,6,3,1,"['put', 'name on', 'neck', 'shirt', 'collar ID']",The joke is a pun.  'Caller ID' is a typical feature on phones which informs who is calling the phone.  'Caller' sounds like 'collar' which is the rim around the neck hole of a shirt.,0,1,The man put his name on the neck of his shirt so he would have collar ID .
het_1625,2,2,1,"['name', 'neck', 'shirt', 'collar ID']","Collar sounds like caller, is in called ID which is a name that pops up when receiving a phone call. Collar also refers to the collar area of the body, which is around the neck.",0,1,The man put his name on the neck of his shirt so he would have collar ID .
het_1625,7,2,1,"['neck', 'collar ID']",collar sounds like caller ,0,1,The man put his name on the neck of his shirt so he would have collar ID .
het_1625,8,2,1,"['name', 'neck of his shirt', 'collar ID']","The neck of a dress shirt is called a collar, and it's a play on 'caller ID'",0,1,The man put his name on the neck of his shirt so he would have collar ID .
het_1625,1,3,1,"['name', 'neck', 'shirt', 'collar ID']","This is a play on words. The term ""caller ID"" means a telephone feature that displays the phone numbers of incoming calls. However, ""caller"" sounds like ""collar"" meaning material around the neck of a person's shirt. Here, ""collar ID"" means identification of a person that's written down on the collar of their shirt.",0,1,The man put his name on the neck of his shirt so he would have collar ID .
het_805,6,2,1,"['fit', 'size 14', 'shoes', 'quite a feet']","The joke is a pun. 'Feet' the body part, sounds the same as 'feat' which means 'accomplishment', 'achievement', or 'skill'.",0,1,Being able to fit size 14 shoes is quite a feet .
het_805,2,1,1,"['fit size 14 shoes', 'feet']","Feet sounds like feat, as in a feature. ",0,1,Being able to fit size 14 shoes is quite a feet .
het_805,7,2,1,"['shoes', 'feet']",feet sounds like feat ,0,1,Being able to fit size 14 shoes is quite a feet .
het_805,8,1,1,"['able to fit', 'shoes', 'quite a feet']",Cheap pun about 'quite a feat' (effort) vs 'quite a 'feet',0,1,Being able to fit size 14 shoes is quite a feet .
het_805,1,2,1,"['fit', 'shoes', 'quite a feet']","This is a play on words. A ""feat"" is an achievement that requires great skill or strength but ""feet"" are the parts of the body people put shoes on.",0,1,Being able to fit size 14 shoes is quite a feet .
hom_1853,6,1,1,"[""Endorsement by an olympic swimmer caused a company' s profits to dive.""]",The joke is a pun.  An olympic swimmer would typically 'dive' or jump into a pool.  For profits to 'dive' would mean that profits are decreasing or dropping.,0,1,Endorsement by an olympic swimmer caused a company's profits to dive .
hom_1853,2,1,1,"['Endorsement', 'olympic swimmer', 'profits', 'dive']",Swimmers dive into water as part of their routine. A companies profits that dive mean they fall to a low point.,0,1,Endorsement by an olympic swimmer caused a company's profits to dive .
hom_1853,7,2,1,"['swimmer', 'dive']",dive can mean fall or it can mean dive in a pool ,0,1,Endorsement by an olympic swimmer caused a company's profits to dive .
hom_1853,8,1,1,"['Endorsement', 'olympic swimmer', 'profits', 'dive']","Profits nose-dived, like an olympic diver.",0,1,Endorsement by an olympic swimmer caused a company's profits to dive .
hom_1853,1,2,1,"['swimmer', ""company' s profits"", 'dive']","This is a play on words. To ""take a dive"" means refers to company profits suddenly falling much lower than they were. However, here ""take a dive"" refers to swimmers diving or leaping into the water.",0,1,Endorsement by an olympic swimmer caused a company's profits to dive .
hom_1637,6,3,1,"['cat', 'computer', 'lessons', 'mastering', 'grip', 'mouse']",The joke is a pun.  Cats are known for catching rodents like mice.  The computer peripheral device that controls the pointer or cursor is also called a 'mouse'.,0,1,The cat took up computer lessons in hopes of mastering its grip on a mouse .
hom_1637,2,1,1,"['cat', 'computer lessons', 'mastering', 'grip on a mouse']","A mouse can refer to both the small rodent, or a computer mouse. Cat's are known for chasing mice, so the pun is about a cat taking lessons to learn how to grip a mouse better via computer interaction.",0,1,The cat took up computer lessons in hopes of mastering its grip on a mouse .
hom_1637,7,1,1,"['computer', 'mouse']",mouse can mean a type of human interface device or it can mean a literal rodent ,0,1,The cat took up computer lessons in hopes of mastering its grip on a mouse .
hom_1637,8,2,1,"['cat', 'computer lessons', 'mastering its grip', 'mouse']",A mouse is a computer cursor and an animal that cats hunt.,0,1,The cat took up computer lessons in hopes of mastering its grip on a mouse .
hom_1637,1,2,1,"['cat', 'computer lessons', 'grip', 'mouse']","This is a play on words. A ""mouse"" is a small rodent that cats often chase but a ""mouse"" is also a small handheld device used to move the cursor of a computer.",0,1,The cat took up computer lessons in hopes of mastering its grip on a mouse .
hom_1470,10,3,1,"['tipped a cow', 'served me food']",Cow tipping is the act of pushing a cow over onto its side. Tipping is also leaving money for food servers at restaraunts.,0,1,"I've never tipped a cow . Then again , one has never served me food ."
hom_1470,3,1,1,"['tipped a cow', 'served', 'food']","A cow is a mammal found on farms. Cow tipping is when someone pushes a cow so they tip, or fall over. At a restaurant, waiters are tipped, or given payment for their services. The tip payment at a restaurant is extra. This joke is playing on the different meanings of the word tip. ",0,1,"I've never tipped a cow . Then again , one has never served me food ."
hom_1470,4,2,1,"['cow', 'tip']","Tipping a cow usually means to known them over. Here, it's joking that they never gave the cow a cash tip",0,1,"I've never tipped a cow . Then again , one has never served me food ."
hom_1470,0,2,1,"['tipped', 'cow', 'served', 'food']",cows are normally eaten as food ,0,1,"I've never tipped a cow . Then again , one has never served me food ."
hom_1470,1,3,1,"['tipped', 'cow', 'served', 'food']","This is a play on words. To ""tip a cow"" means to sneak up on a sleeping cow and tip it over. However, here ""tipping a cow"" refers to giving the cow an extra sum of money, as one would if being served at a restaurant.",0,1,"I've never tipped a cow . Then again , one has never served me food ."
hom_430,10,2,1,[''],"Slipping up is a phrase for making mistakes and a general decline in productiveness. It is also being used here in the literal sense, as ice is slippery.",0,1,The ice at the rink has many ruts . I think the maintenance crew is slipping up .
hom_430,3,2,1,"['ice', 'maintenance crew', 'slipping up']","""Slipping up"" means being sloppy, or not thorough about work being done. Ice is a slippery substance. If someone is not careful when they are walking on ice, they can slip. To slip is to lose one's balance or footing. This joke is playing on the word ""slippery"" and how it relates to poor quality, but also falling on ice.",0,1,The ice at the rink has many ruts . I think the maintenance crew is slipping up .
hom_430,4,1,1,['ice'],This joke implies that the maintence crew is both slacking and physically slipping on the ice,0,1,The ice at the rink has many ruts . I think the maintenance crew is slipping up .
hom_430,0,3,1,"['ice', 'rink', 'slipping']", when ice skating you slip and fall,0,1,The ice at the rink has many ruts . I think the maintenance crew is slipping up .
hom_430,1,2,1,"['ice', 'rink', 'maintenance crew', 'slipping up']","This is a play on words. To be ""slipping up"" means making mistakes but ""slipping up"" also refers to sliping, or losing one's balance on the ice.",0,1,The ice at the rink has many ruts . I think the maintenance crew is slipping up .
het_697,10,1,1,"['paper shirts', 'tearable']","Tearable, something that is comes apart easily, sounds like terrible, something that is significantly bad or low quality, a shirt made of paper having both aspects.",0,1,I bought me some of those new paper shirts . I don't like them - they're tearable .
het_697,3,2,1,"['paper shirts', 'tearable']","""Tearable"" sounds like ""terrible"". Terrible means awful. ""Tearable"" means easy to rip apart. The joke is discussing paper shirts, which are aboth ""tearable"" and ""terrible"". This joke is centered on  the word ""tearable"" because it sounds close to ""terrible"" and it describes the paper shirts.",0,1,I bought me some of those new paper shirts . I don't like them - they're tearable .
het_697,4,1,1,['paper'],"Tearible, to be able to be shredded, replaces the word ""terrible""",0,1,I bought me some of those new paper shirts . I don't like them - they're tearable .
het_697,0,2,1,"['paper', 'shirt', 're-tearable']",paper can tera up easily ,0,1,I bought me some of those new paper shirts . I don't like them - they're tearable .
het_697,1,3,1,"['paper shirts', 'tearable']","This is a play on words. The word ""terrible"" means very bad but ""tearable"" means able to ""tear"" or rip apart easily, since the shirt is made of paper.",0,1,I bought me some of those new paper shirts . I don't like them - they're tearable .
hom_175,10,1,1,"['astronaut', 'blast']","An astronaut is a person who explores outer space. In order to go to outer space, they need to use a rocket, which propells them through a large, focused, sustained explosion, or blast. Having a blast means to have a good time.",0,1,He became an astronaut and had a blast .
hom_175,3,2,1,"['astronaut', 'had a blast']","To have a blast means to have a good time. Astronauts are people trained to go into outer space. When a space craft goes off into space, it's about to ""blast off"" or leave Earth. This joke is centered on the word ""blast"" and its different meanings. ",0,1,He became an astronaut and had a blast .
hom_175,4,1,1,['astronaut'],"Had a blast means to have fun, but astronauts also blast into space",0,1,He became an astronaut and had a blast .
hom_175,0,3,1,"['astronaunt', 'blast']",astronauts are known to blast into space ,0,1,He became an astronaut and had a blast .
hom_175,1,2,1,"['astronaut', 'had a blast']","This is a play on words. To have a ""blast"" means to have a really great time but ""blasting"" off also refers to an astronaut's spaceship taking flight.",0,1,He became an astronaut and had a blast .
hom_177,10,1,1,"['janitor', 'broom', 'swept']","A play on the phrase swept of their feet, which is used to mean successfully wooing someone. One of the tools a janitors uses is a broom, which brushes, or sweeps, a floor.",0,1,A janitor with a broom in hand swept her off her feet .
hom_177,3,2,1,"['janitor', 'broom', 'swept er off her feet']","To ""sweep someone off their feet"" means to impress someone quickly and in a way that is overpowering. A janitor is someone that keeps buildings clean, with sweeping being a common duty. Sweeping means to brush, or clean a floor with a broom. This joke is centered on the word ""sweeping"" and its different meanings.",0,1,A janitor with a broom in hand swept her off her feet .
hom_177,4,1,1,"['janitor', 'broom']",This means he both literally swept her with a brook and romanced her,0,1,A janitor with a broom in hand swept her off her feet .
hom_177,0,3,1,"['janitor', 'broom', 'swept']",janitors are known for cleaning ans sweeping ,0,1,A janitor with a broom in hand swept her off her feet .
hom_177,1,2,1,"['janitor', 'broom', 'swept', 'off her feet']","This is a play on words. To ""sweep"" someone off their feet means to make someone very attracted to you but ""sweeping"" also means to clean an area by brushing away dirt, as janitors do with brooms.",0,1,A janitor with a broom in hand swept her off her feet .
